,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
98,2017-04-09,,1004.6,1008.9,,,,,24.7,,,,,22.3,87,,,2.3,190,,,,0.0,,,,,,3.9,31.2,13.72,,,8,,,6880.0,核三廠光電,120.7539512,21.9656605
99,2017-04-10,,1001.0,1005.2,,,,,25.4,,,,,22.0,82,,,2.5,30,,,,0.0,,,,,,9.4,75.1,21.07,,,9,,,5269.0,核三廠光電,120.7539512,21.9656605
100,2017-04-11,,1004.2,1008.6,,,,,23.0,,,,,20.7,87,,,3.8,20,,,,1.5,,,,,,3.1,24.7,8.41,,,4,,,7219.0,核三廠光電,120.7539512,21.9656605
101,2017-04-12,,1010.1,1014.5,,,,,20.4,,,,,18.3,88,,,3.9,10,,,,3.1,,,,,,0.0,0.0,3.69,,,3,,,3919.0,核三廠光電,120.7539512,21.9656605
102,2017-04-13,,1013.3,1017.7,,,,,20.0,,,,,16.6,81,,,2.7,10,,,,0.1,,,,,,0.0,0.0,3.69,,,2,,,1598.0,核三廠光電,120.7539512,21.9656605
103,2017-04-14,,1011.0,1015.3,,,,,21.8,,,,,19.1,85,,,1.5,330,,,,8.6,,,,,,0.0,0.0,6.04,,,4,,,6156.0,核三廠光電,120.7539512,21.9656605
104,2017-04-15,,1009.9,1014.2,,,,,24.4,,,,,22.6,90,,,1.6,330,,,,24.8,,,,,,6.2,49.1,18.31,,,9,,,8165.0,核三廠光電,120.7539512,21.9656605
105,2017-04-16,,1009.8,1014.1,,,,,25.3,,,,,23.3,89,,,2.8,190,,,,30.6,,,,,,8.6,68.0,21.07,,,10,,,7943.0,核三廠光電,120.7539512,21.9656605
106,2017-04-17,,1004.7,1009.0,,,,,25.5,,,,,23.7,90,,,2.1,210,,,,1.3,,,,,,1.6,12.6,9.42,,,4,,,7034.0,核三廠光電,120.7539512,21.9656605
107,2017-04-18,,1002.8,1007.1,,,,,25.8,,,,,22.9,84,,,2.5,30,,,,0.0,,,,,,5.4,42.6,14.07,,,9,,,7039.0,核三廠光電,120.7539512,21.9656605
108,2017-04-19,,1006.1,1010.4,,,,,25.5,,,,,23.1,87,,,1.6,330,,,,5.9,,,,,,2.6,20.5,13.24,,,8,,,7809.0,核三廠光電,120.7539512,21.9656605
109,2017-04-20,,1004.7,1009.0,,,,,25.9,,,,,23.4,86,,,1.7,330,,,,0.0,,,,,,3.9,30.6,14.26,,,12,,,7001.0,核三廠光電,120.7539512,21.9656605
110,2017-04-21,,1003.4,1007.7,,,,,26.2,,,,,23.1,83,,,2.4,20,,,,0.0,,,,,,3.2,25.1,14.16,,,6,,,7908.0,核三廠光電,120.7539512,21.9656605
111,2017-04-22,,1007.9,1012.3,,,,,20.0,,,,,16.4,80,,,4.6,20,,,,13.2,,,,,,0.0,0.0,4.14,,,3,,,3225.0,核三廠光電,120.7539512,21.9656605
112,2017-04-23,,1010.9,1015.3,,,,,20.1,,,,,15.7,76,,,2.9,10,,,,3.1,,,,,,0.0,0.0,5.78,,,4,,,3694.0,核三廠光電,120.7539512,21.9656605
113,2017-04-24,,1010.9,1015.3,,,,,21.7,,,,,17.8,79,,,1.9,330,,,,0.0,,,,,,0.0,0.0,4.38,,,2,,,6816.0,核三廠光電,120.7539512,21.9656605
114,2017-04-25,,1009.1,1013.5,,,,,24.2,,,,,20.5,80,,,1.7,330,,,,0.0,,,,,,1.8,14.0,14.36,,,9,,,7145.0,核三廠光電,120.7539512,21.9656605
115,2017-04-26,,1005.4,1009.7,,,,,25.2,,,,,22.5,85,,,3.0,10,,,,0.0,,,,,,2.2,17.1,12.13,,,10,,,7164.0,核三廠光電,120.7539512,21.9656605
116,2017-04-27,,1008.1,1012.5,,,,,20.5,,,,,17.7,84,,,5.3,10,,,,2.7,,,,,,0.0,0.0,2.94,,,1,,,6151.0,核三廠光電,120.7539512,21.9656605
117,2017-04-28,,1009.9,1014.3,,,,,19.7,,,,,13.0,66,,,4.0,360,,,,0.1,,,,,,0.0,0.0,4.83,,,3,,,2252.0,核三廠光電,120.7539512,21.9656605
118,2017-04-29,,1010.0,1014.4,,,,,21.3,,,,,15.7,70,,,2.4,360,,,,0.0,,,,,,0.9,7.0,8.45,,,5,,,7041.0,核三廠光電,120.7539512,21.9656605
119,2017-04-30,,1009.7,1014.1,,,,,22.1,,,,,18.0,77,,,2.2,330,,,,0.0,,,,,,1.0,7.7,9.23,,,7,,,5821.0,核三廠光電,120.7539512,21.9656605
120,2017-05-01,,1009.9,1014.3,,,,,23.8,,,,,19.7,78,,,2.4,330,,,,1.7,,,,,,0.9,6.9,10.11,,,6,,,8018.0,核三廠光電,120.7539512,21.9656605
