,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
307,2017-11-04,17.8,2.3,11.0,6.45,317.0,澎湖七美光電,682.56
308,2017-11-05,18.37,7.63,18.85,7.75,266.0,澎湖七美光電,682.56
309,2017-11-06,23.07,5.7,-22.08,7.73,66.0,澎湖七美光電,682.56
310,2017-11-07,27.37,11.63,27.49,11.84,330.0,澎湖七美光電,682.56
311,2017-11-08,28.4,9.13,25.24,10.79,215.0,澎湖七美光電,682.56
312,2017-11-09,21.07,5.57,11.66,2.91,286.0,澎湖七美光電,682.56
313,2017-11-10,18.77,0.2,7.3,2.2,187.0,澎湖七美光電,682.56
314,2017-11-11,23.57,8.6,17.98,4.36,60.0,澎湖七美光電,682.56
315,2017-11-12,23.5,10.83,23.27,4.88,115.0,澎湖七美光電,682.56
316,2017-11-13,27.8,9.2,22.37,5.61,240.0,澎湖七美光電,682.56
317,2017-11-14,28.17,7.47,21.66,6.86,313.0,澎湖七美光電,682.56
318,2017-11-15,29.9,6.6,20.02,6.49,279.0,澎湖七美光電,682.56
319,2017-11-16,29.7,11.43,25.84,8.04,325.0,澎湖七美光電,682.56
320,2017-11-17,29.37,11.13,24.16,6.93,368.0,澎湖七美光電,682.56
321,2017-11-18,28.87,7.03,18.03,5.51,233.0,澎湖七美光電,682.56
322,2017-11-19,23.07,2.57,11.5,3.34,212.0,澎湖七美光電,682.56
323,2017-11-20,19.2,7.93,14.38,3.41,81.0,澎湖七美光電,682.56
324,2017-11-21,19.03,0.03,6.09,2.14,343.0,澎湖七美光電,682.56
325,2017-11-22,10.67,0.17,2.84,1.1,115.0,澎湖七美光電,682.56
326,2017-11-23,25.2,7.0,18.33,5.33,164.0,澎湖七美光電,682.56
327,2017-11-24,25.63,7.73,21.24,5.71,175.0,澎湖七美光電,682.56
328,2017-11-25,26.77,10.43,24.0,6.84,85.0,澎湖七美光電,682.56
