,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
301,2017-10-29,43.7,13.1,33.86,11.98,6095.0,興達電廠光電,1627.65
302,2017-10-30,43.2,9.95,29.71,12.84,7475.0,興達電廠光電,1627.65
303,2017-10-31,44.0,13.65,31.46,10.06,7134.0,興達電廠光電,1627.65
304,2017-11-01,37.55,10.6,24.08,11.13,6860.0,興達電廠光電,1627.65
305,2017-11-02,34.65,8.1,19.73,8.75,3659.0,興達電廠光電,1627.65
306,2017-11-03,27.85,12.45,22.54,8.96,5508.0,興達電廠光電,1627.65
307,2017-11-04,28.9,9.2,24.32,11.78,5990.0,興達電廠光電,1627.65
308,2017-11-05,27.6,15.25,30.46,12.47,5283.0,興達電廠光電,1627.65
309,2017-11-06,36.9,10.9,29.68,11.49,2414.0,興達電廠光電,1627.65
310,2017-11-07,42.55,18.05,40.92,16.78,7174.0,興達電廠光電,1627.65
311,2017-11-08,43.85,9.95,30.89,15.74,6893.0,興達電廠光電,1627.65
312,2017-11-09,21.05,6.6,11.8,1.68,6827.0,興達電廠光電,1627.65
313,2017-11-10,19.35,0.2,7.78,1.34,5311.0,興達電廠光電,1627.65
314,2017-11-11,23.55,8.9,18.15,2.77,1716.0,興達電廠光電,1627.65
315,2017-11-12,23.85,10.5,22.1,3.09,3403.0,興達電廠光電,1627.65
316,2017-11-13,28.7,-44.7,21.72,3.64,4806.0,興達電廠光電,1627.65
317,2017-11-14,28.65,5.05,17.56,5.01,6265.0,興達電廠光電,1627.65
318,2017-11-15,29.95,7.75,21.27,4.66,3574.0,興達電廠光電,1627.65
319,2017-11-16,29.9,9.95,24.7,6.0,6703.0,興達電廠光電,1627.65
320,2017-11-17,29.65,10.4,22.99,4.67,6876.0,興達電廠光電,1627.65
