,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
1755,2021-10-22,18.07,0.4,8.64,4.91,350.0,大潭電廠GIS廠房光電,710.04
1756,2021-10-23,23.97,0.0,8.16,2.72,645.0,大潭電廠GIS廠房光電,710.04
1757,2021-10-24,30.63,11.6,27.16,8.25,420.0,大潭電廠GIS廠房光電,710.04
1758,2021-10-25,30.2,9.03,24.03,7.79,740.0,大潭電廠GIS廠房光電,710.04
1759,2021-10-26,28.53,7.27,20.64,8.08,3050.0,大潭電廠GIS廠房光電,710.04
1760,2021-10-27,26.7,10.0,21.7,6.24,3348.0,大潭電廠GIS廠房光電,710.04
1761,2021-10-28,20.3,0.0,3.08,1.45,3434.0,大潭電廠GIS廠房光電,710.04
1762,2021-10-29,22.1,4.3,10.88,3.33,2920.0,大潭電廠GIS廠房光電,710.04
1763,2021-10-30,18.77,0.0,2.48,1.23,1087.0,大潭電廠GIS廠房光電,710.04
1764,2021-10-31,18.33,0.87,7.21,2.95,2240.0,大潭電廠GIS廠房光電,710.04
1765,2021-11-01,19.2,8.47,18.3,5.0,1592.0,大潭電廠GIS廠房光電,710.04
1766,2021-11-02,16.63,0.03,3.04,1.45,1124.0,大潭電廠GIS廠房光電,710.04
1767,2021-11-03,23.37,4.1,14.52,5.29,2190.0,大潭電廠GIS廠房光電,710.04
1768,2021-11-04,28.6,7.57,23.43,7.77,1816.0,大潭電廠GIS廠房光電,710.04
1769,2021-11-05,25.4,0.0,7.17,3.14,2391.0,大潭電廠GIS廠房光電,710.04
1770,2021-11-06,28.33,3.5,17.72,7.0,2445.0,大潭電廠GIS廠房光電,710.04
1771,2021-11-07,29.27,9.7,24.33,8.19,3271.0,大潭電廠GIS廠房光電,710.04
1772,2021-11-08,29.7,9.17,20.41,6.04,375.0,大潭電廠GIS廠房光電,710.04
1773,2021-11-09,20.17,0.1,3.95,2.74,2309.0,大潭電廠GIS廠房光電,710.04
1774,2021-11-10,15.33,0.0,1.65,0.74,2210.0,大潭電廠GIS廠房光電,710.04
1776,2021-11-12,18.07,0.0,4.44,1.51,1004.0,大潭電廠GIS廠房光電,710.04
1777,2021-11-13,12.77,0.0,3.86,1.74,1166.0,大潭電廠GIS廠房光電,710.04
1778,2021-11-14,14.6,0.0,2.94,1.35,2039.0,大潭電廠GIS廠房光電,710.04
1779,2021-11-15,25.57,3.97,16.03,-30.1,2754.0,大潭電廠GIS廠房光電,710.04
1780,2021-11-16,22.83,0.0,5.6,2.5,2293.0,大潭電廠GIS廠房光電,710.04
1781,2021-11-17,28.73,9.67,24.27,7.48,1829.0,大潭電廠GIS廠房光電,710.04
1782,2021-11-18,30.6,10.9,27.71,8.24,389.0,大潭電廠GIS廠房光電,710.04
1783,2021-11-19,30.57,9.03,21.86,6.41,1950.0,大潭電廠GIS廠房光電,710.04
1784,2021-11-20,25.63,10.5,22.92,6.25,2186.0,大潭電廠GIS廠房光電,710.04
1785,2021-11-21,22.77,0.07,6.09,3.51,2576.0,大潭電廠GIS廠房光電,710.04
1786,2021-11-22,21.33,0.0,4.07,2.45,274.0,大潭電廠GIS廠房光電,710.04
1787,2021-11-23,11.53,7.8,13.24,3.35,179.0,大潭電廠GIS廠房光電,710.04
1788,2021-11-24,17.27,0.07,4.35,2.03,1354.0,大潭電廠GIS廠房光電,710.04
1789,2021-11-25,16.87,0.03,4.95,1.07,815.0,大潭電廠GIS廠房光電,710.04
1790,2021-11-26,23.9,6.9,19.1,6.64,1004.0,大潭電廠GIS廠房光電,710.04
1791,2021-11-27,22.47,4.93,18.95,5.62,1232.0,大潭電廠GIS廠房光電,710.04
1792,2021-11-28,21.47,0.9,11.02,4.73,1743.0,大潭電廠GIS廠房光電,710.04
1793,2021-11-29,28.5,7.23,22.64,7.67,2978.0,大潭電廠GIS廠房光電,710.04
1794,2021-11-30,15.07,0.8,7.89,2.35,1444.0,大潭電廠GIS廠房光電,710.04
1795,2021-12-01,11.8,0.0,0.14,0.3,1570.0,大潭電廠GIS廠房光電,710.04
1796,2021-12-02,20.17,9.37,22.05,5.15,1123.0,大潭電廠GIS廠房光電,710.04
1797,2021-12-03,21.67,0.73,9.65,4.04,3166.0,大潭電廠GIS廠房光電,710.04
1798,2021-12-04,26.33,2.3,15.07,5.63,3054.0,大潭電廠GIS廠房光電,710.04
1799,2021-12-05,29.27,10.63,23.41,7.87,2881.0,大潭電廠GIS廠房光電,710.04
1800,2021-12-06,30.5,9.1,22.37,7.52,2046.0,大潭電廠GIS廠房光電,710.04
1801,2021-12-07,29.23,6.03,17.84,7.34,2405.0,大潭電廠GIS廠房光電,710.04
1802,2021-12-08,29.67,7.93,18.01,6.51,3063.0,大潭電廠GIS廠房光電,710.04
1803,2021-12-09,21.97,3.93,9.6,4.19,1904.0,大潭電廠GIS廠房光電,710.04
1804,2021-12-10,17.97,0.03,4.02,2.36,2425.0,大潭電廠GIS廠房光電,710.04
1805,2021-12-11,18.53,4.87,9.9,3.26,1644.0,大潭電廠GIS廠房光電,710.04
1806,2021-12-12,17.9,6.0,13.74,4.04,752.0,大潭電廠GIS廠房光電,710.04
1807,2021-12-13,15.97,0.03,4.21,1.9,766.0,大潭電廠GIS廠房光電,710.04
1808,2021-12-14,20.33,10.77,23.39,5.79,2940.0,大潭電廠GIS廠房光電,710.04
1809,2021-12-15,23.27,0.0,2.84,1.69,2722.0,大潭電廠GIS廠房光電,710.04
1810,2021-12-16,26.9,9.87,24.1,-29.81,2178.0,大潭電廠GIS廠房光電,710.04
1811,2021-12-17,28.43,4.3,18.28,7.11,365.0,大潭電廠GIS廠房光電,710.04
1812,2021-12-18,28.23,7.07,18.39,7.5,1046.0,大潭電廠GIS廠房光電,710.04
1813,2021-12-19,26.93,0.5,8.06,4.15,2820.0,大潭電廠GIS廠房光電,710.04
1814,2021-12-20,26.27,3.93,13.73,5.59,977.0,大潭電廠GIS廠房光電,710.04
1815,2021-12-21,23.33,-28.97,10.91,4.26,235.0,大潭電廠GIS廠房光電,710.04
1823,2021-12-29,24.73,0.0,3.24,1.86,176.0,大潭電廠GIS廠房光電,710.04
1824,2021-12-30,-13.57,11.3,21.71,8.49,1381.0,大潭電廠GIS廠房光電,710.04
1825,2021-12-31,29.9,3.67,11.28,7.14,1761.0,大潭電廠GIS廠房光電,710.04
1826,2022-01-01,24.33,5.4,12.07,4.31,875.0,大潭電廠GIS廠房光電,710.04
1827,2022-01-02,23.53,6.83,16.78,4.37,1665.0,大潭電廠GIS廠房光電,710.04
1828,2022-01-03,22.57,6.8,13.24,4.23,2341.0,大潭電廠GIS廠房光電,710.04
1829,2022-01-04,18.73,0.3,4.92,1.67,2702.0,大潭電廠GIS廠房光電,710.04
1830,2022-01-05,19.03,1.3,6.19,1.07,401.0,大潭電廠GIS廠房光電,710.04
1831,2022-01-06,19.77,9.77,20.16,5.52,398.0,大潭電廠GIS廠房光電,710.04
1832,2022-01-07,21.6,4.77,14.84,5.38,1464.0,大潭電廠GIS廠房光電,710.04
